label,title,subtitle
0,‘They want to prove they’re “real men”’: Princeton suspends swimmers for ‘misogynistic’ messages
0,Here Are The 15 Countries Where Rex Tillerson Is Personally Invested
0,"Delta Airlines Will Offer Almost $10,000 For Passengers to Give Up Seats After United Incident"
0,Aides scramble to clarify Trump's abrupt tweet about nukes
0,Berkeley Student Among 20+ Murdered In Bangladesh Islamic Terror
0,Marine Le Pen Approval Ratings Up After Nice Attack
1,10 Artists to Watch in 2017
0,9/11 Lawsuits Against Saudi Arabia Flow Into Federal Court Under 2016 Law
1,9 Very Gross Food Choices You Need To Make
0,Hawaii files first lawsuit against new travel ban
1,Was 2016 good or bad? May and Johnson differ in Christmas messages
1,Singular Single-Malt Whiskeys Born in the USA
1,How Astronauts Will Ring in the New Year
1,Court Rules CNN Racial Discrimination Lawsuit Can Proceed
1,"Al Gore: Global Warming a ‘Principal’ Cause of the Syrian Civil War, Brexit"
0,President Trump Speaks to Supporters 'Without the Filter of the Fake News'  Insider
0,"Wallet allegedly stolen returned 8 years later with $141, cards still inside - Yahoo"
0,From rusting ships in lush green jungle to tanks in crystal clear ocean: Amazing aerial photos show WWII wrecks in watery graves off remote Pacific Ocean tropical islands
1,Stumped On Holiday Gift Ideas? Let Forbes' 30 Under 30 Alumni Help
1,Space Scientists Will Pay Men to Stay in Bed for 60 Days
1,"NYT’s Alcindor: Democrats ‘Sound Somewhat Confused,’ Don’t Have ‘Clear Leader’"
0,White House To Grant $110 Million To Drought-Stricken States
1,Will Moonlight beat La La land? Our final Oscars 2017 awards predictions
1,"Liquor Shops Along Highways Shut, Indian Student Assaulted In Poland And Other Must Read Stories"
0,News From Elsewhere
0,"Government to create 200,000 new apprenticeships"
1,"Nancy Sinatra Slams CNN, Congratulates Trump: ‘Why Do You Lie, CNN?’"
1,Awe-inspiring photos of Earth remind us just what's at stake
1,Old man dances at Dutch electronic dance festival
1,Your Guide to Republicans’ Scramble for Health-Care Votes
0,"Alright, So, How Does Arthur Wear Glasses?"
0,Critics say Carson’s slavery and immigration remarks similar to Obama’s 
1,Crash victim miraculously survives after a STEEL POLE speared through his chest in horrific road accident
0,Hate Trump supporters? Hate liberals? Here’s why
1,Young Thug Wears a Dress on the 'Jeffery' Cover
1,"In a first, woman delivers baby after transplant of her frozen childhood ovarian tissue"
1,One Quality That Sets Successful Parents Apart
0,Why LinkedIn is worth $26 billion to Microsoft
0,"The week in finance: US banks jump on deregulation, China tightens and RBA to hold"
1,How food inspires names of India's Parsis
1,What Happened When a French Billionaire Built a Free Coding School in California
1,Watch E! News Now Season 2017 Excerpt Free Online - Karrueche Tran Files Restraining Order Against Chris Brown | Yahoo View
0,Belly & Future Link Up for Trippy 'Frozen Water' Video: Watch
0,J. Cole Previews New Music in '4 Your Eyez Only' Documentary on HBO
1,"Obama and the Middle East - too little, too late?"
0,"Like Melania Trump, You Too Can Have a Glam Room, for $50,000"
1,Ars Technica: White House Fails to Make Case that Russian Hacking Tampered with Election
0,"Brian Williams: Trump Attacking Media Because When You Reduce Its Prestige, It Diminishes the Facts They Report"
1,Initial jobless claims fell by more than expected
1,"UK teacher becomes one of youngest people to die from dementia, aged 40"
0,"Girl, 11, killed in the Stockholm terror attack as she walked home is named as Ebba Åkerlund"
0,Carrie Fisher Raised Billie Lourd 'Without Gender'
1,6 things you should never store on your work computer
0,Europe poised for total ban on bee-harming pesticides
1,"Scarlett Johansson Leads Superhero-Filled List of 2016's ""Top Grossing Actors"""
1,From Caitlyn Jenner to a Brooklyn High School 
0,"ESPN’s 100-person round of layoffs was brutal, but the network isn’t doomed"
0,Donald Trump Agrees Not to Talk Publicly About Mexico Paying for Border Wall
0,’Game of Thrones’ actor Peter Vaughan dies at 93
1,Immigrant Accused of Child Rape Disappears after Posting Bond
0,Gold drops suddenly and sharply
1,Sex Dolls That Talk Back 
0,"Investor property lending surges, putting regulators on 'high alert'"
0,Ed Helms To Host ‘Fake News with Ted Nelms’ Special for Comedy Central
0,Denmark awaits Seoul’s extradition request for Choi Soon-sil’s daughter
0,Trumped-Up Dollar Seen Outshining All Else Into 2017
1,Selena Gomez & The Weeknd Snuggle Up in Sweet Instagram Selfie
1,Inside the hidden world of Indonesia's transgender women: Incredible photos reveal life for the 'waria' at a safe haven boarding school where they study religion away from the communities that shun them
0,Don Poli ruled out of the Cheltenham Gold Cup with injury
0,Ben Carson: comparing gay rights to civil rights leaves him 'a bit irritated'
1,"Police Shoot Tear Gas to Disperse Hot 97 Summer Jam Crowds, 61 Arrested"
1,"Here are 15 of the most notable members of Mar-a-Lago, Trump's 'Winter White House' that costs $200,000 to join"
1,Captivating slow motion footage shows moment lightning strikes a beach
0,"Bowe Bergdahl, Facing Desertion Trial, Asks Obama for Pardon "
1,Ballroom Dancing: Fitness Doubles as Date Night
1,Five Innovations That Could Transform Air Travel
0,Inside The Immigrant-Prosecuting Machine That Transformed America's Deportation Policy
1,RBC WealthVoice: The Million-Dollar Guide To Estate Planning
0,"""Bring it on"": Students sue Trump administration over climate change"
1,19 celebrities you didn't know were twins Celebrity twins you had no idea existed Gisele and Patrícia Bündchen Ashton and Michael Kutcher Scarlett and Hunter Johansson Jon and Dan Heder Jenna Bush Hager and Barbara Bush Aaron and Angel Carter Vin and Paul Diesel Tasha and Sidra Smith Rami and Sami Malek Alanis and Wade Morissette Dylan and Cole Sprouse Willow and Autumn Shields Judy and Joselin Reyes Shawn and Aaron Ashmore Charles and Max Carver Giovanni and Marissa Ribisi Kate and Karen Lawler Samantha and Charlotte Ronson Elvis and Jesse Presley
0,NAACP President Calls On Donald Trump To Apologize To John Lewis
1,"Fliers, Do You Know Your Rights? "
1,"Someone Threw The 'Veep' Music Over That Awkward Trump Non-Signing, And It's Fantastic"
0,Montana Mines to Test Trump Team’s Appetite for China Deals
1,"How Well Do You Remember Chapter One Of ""Stranger Things""?"
1,DBS BankVoice: How To Live Luxe For Less
0,Malaria Wiped Out In U.S. But Still Plagues U.S. Hospitals
1,Why Arsenal need Zlatan Ibrahimovic
1,"South Carolina's Twitter Trolls Duke After Loss, Posts Link to 'DidDukeWin.com'"
0,"Call them 'Virtual reality experiences,' because that's what the cool kids say"
1,"13 signs you have a work spouse, even if doesn't feel like it"
0,Justin Trudeau gave a sarcastic reporter a quick lesson in quantum computing
0,This designer made Lady Gaga look super cute
1,Annotated: What does Nicola Sturgeon's Scottish independence letter say and really mean? 
0,Oscars 2017: See All the Stars on the Red Carpet
1,Body positive activist releases a VERY racy book of 101 sex positions for curvy women (so would you be brave enough to try them?)
1,Now We Know Why Sasha Obama Skipped Dad's Farewell Address  Insider
0,"Hedge funds stoop to new lows after mishandling fees, accounts"
1,Jesse Watters: Under Armour Should ‘Rip Up’ Steph Curry’s Contract After Criticizing Company for Trump Support
0,Housing Shortage Fuels Price Gains 
0,No one should feel good about Trump’s attack on Syria
1,"The country where people devour pasta, wine and olive oil is the world's healthiest. Really."
0,It's great women can be members of Muirfield – just don't make me join my husband on the course Subscribe now for full access or register to continue reading Subscribe now for full access or register to continue
1,"Trump’s New Ban Leaves Few Spots for Refugees, Even the Hunted "
0,Federal Ethics Chief Wants Meeting With GOP Oversight Chair To Be Public
0,"Blindsided by SUV boom, Hyundai Motor trims costs, perks"
1,Whoopi: Are the Trump Administration Values ‘Really Much Different than the Taliban’s’?
1,"Jamie Scott on the Secret to Writing Hits for One Direction, Justin Bieber & Niall Horan"
0,Here's The Law That Poses The Greatest Threat To Donald Trump
0,"Church massacre, other killings strain forgiveness for many "
1,How to Boost Your Social Security Check by 85 Percent
0,Former New York Jets running back Joe McKnight has reportedly been killed in a road-rage incident
0,Resurgent MacBook Pro Hobbled By Intel's New Technology
0,Jimmy Garoppolo Trade Rumors: Browns Reportedly Pursuing Patriots QB
0,Elizabeth Warren Tells Us That She Can't Even With Jamie Dimon's Mansplaining
0,NYT: Obamas Could Bag $45 Million Book Deals - Breitbart
0,"For Iraqi Christians After Islamic State, Hope Amid the Ruins"
0,This Is How ISRO Was Born After India's Rocket Dreams Began In Ahmedabad
0,State Department drops human rights as condition for fighter jet sale to Bahrain
0,"Bucks trade Miles Plumlee for Hornets' Spencer Hawes, Roy Hibbert"
0,"Nigeria mistakenly bombs refugee camp, kills more than 100, official says "
0,Police Say ‘Car Surfing’ to Blame in Iowa Teen’s Death
0,College Rape Prevention Program Proves a Rare Success 
0,"Our Mob, God's Story: Indigenous artists share Christian faith through painting"
0,Patriots star Rob Gronkowski to have back surgery Friday
1,DELINGPOLE: Environmentalists Aren’t Just Wrong. They’re Loathsome And Evil Too.
1,BBC Trending
0,HSBC is cutting about 100 senior bankers around the world
0,"Lessons from the first ‘tiny house’ evangelist, Henry David Thoreau"
0,Anonymous Bomb Threats Rattle Jewish Centers Across Eastern U.S. 
1,"Want to land a great job? Don't go on a 'gap yah', work at JD Sports"
1,The internet is losing its mind over these eerie photos of Nicola Sturgeon and Margaret Thatcher The list
0,John Cummings obituary
1,5 Gorgeous DIY Food Gifts No One Will Believe You Made
1,"Property Doctors: Can I become a buy-to-let landlord with a budget of £300,000? Subscribe now for full access or register to continue reading Subscribe now for full access or register to continue"
1,"Blake Lively, Viola Davis, Ashley Graham, and More Gorgeous, Smart Celebs Hit the Time 100 Gala"
1,Why Are People So Bothered by a Colorful Photo of 5 Black Women?
0,Golden State Warriors Charter Plane to Fly Employees to NBA Finals Game 3
1,"Michel Roux Jr, here’s a recipe for tipping"
0,Why the San Francisco 49ers could trade quarterback Colin Kaepernick in 2016 -- Clayton's mailbag
0,Lululemon is soaring after beating on earnings and raising its guidance
0,Utah Judge Rules Michael Jordan Pushed Off on Bryon Russell in 1998 NBA Finals
0,The recession we're already in
0,NFL wildcard round: New York Giants 13-38 Green Bay Packers – as it happened!
0,"Jimmy Carter Makes a Stand for Solar, Decades After the Cardigan Sweater "
1,Will Dishonesty Kill Cleantech?
1,Pilot walked away after plane crashes nose first on Maine highway 
1,This Is Why Your Team Won't Win the Super Bowl Next Year
1,"GOP Sen Cotton: If Dems Filibuster, ‘Republicans Will Do What We Must’ to Confirm Gorsuch"
1,These 8 men are richer than 3.6 billion people combined
1,6 of the Craziest Things We Saw Go Down During Inauguration Weekend
0,President Barack Obama Delivers Farewell Address: Watch Here
0,Trump's team showing signs of decay involving key players
1,'I woke up to see a little boy at the end of my bed': People reveal the creepiest things that have ever happened to them (and some stories will keep you awake at night) 
0,'This was a genuine human error': BBC forced to apologise after wrongly announcing The Fall star Mark E. Smith's DEATH in epic Twitter blunder
0,Blackberry doing better since ditching the smartphone business
1,The world's longest airline routes
1,These Guys Sang Mariah Carey's Christmas Smash For A Great Reason
1,Quiz of the week's news
1,This couple earn a six-figure salary by travelling the world
0,John Glenn Lies in Honor at Ohio Capitol for Public Goodbye 
0,"’Nurse, Spy, Cook:’ How Harriet Tubman Found Freedom Through Food"
0,South Korea shows the world how democracy is done
1,Top 50 EDM Love Songs of All Time
1,Science Says These Five Things Prove You're Smart
0,'Madam President' Newsweek Copies for Sale Online — But Buyer Beware
1,Video of guy punching a kangaroo in the face has quite a story behind it
1,The Apprentice 2016: Alana Spencer triumphs in the strongest final in years - review
0,"Kansas left early from the Big 12 tournament, and that might or might not mean anything"
1,"How auto dealers can use GPS and ""starter interrupter"" tech to disable your car"
1,This Rescued Pit Bull's Smile Is the Cutest Thing You'll See Today  Insider
0,"As White House defends Jared Kushner, experts question his back-channel move"
0,Instagram is changing comments in a big way
0,Seriously exciting times: Australia just got its first direct flight to Europe
1,"Build Your Ideal Breakfast And We'll Tell You If You're More Type A, B, Or C"
0,Man who tried to take his own life given 'miracle' face transplant
0,'Very Fake News': Pres. Trump Questioned on Intel Leaks by CNN's Acosta  Insider
0,"U.S. Presidential Race, Syria, William Bratton: Your Friday Evening Briefing - The New York Times"
0,Tomahawk missiles: Explaining the weapons the US used to strike Syria
1,Curt Schilling: I’d Be Voted in MLB HOF if I Said ‘Lynch Trump’
1,Man learns why you shouldn't try to take a selfie with a sea lion
0,Anxious about the election? Here’s some perspective.
0,Cui Jian and Chui Wan: the changing sound of Chinese rock music
1,Hereâs what the liquid on top of your yogurt is â and why you should stop pouring it out
0,"German police arrest Syrian refugee 'who asked ISIS for £150,000 to turn cars into suicide bombs he could drive into crowds of non-Muslims'"
0,White officer seeking to throw out fatal shooting video 
1,"Yazidi Activist: Islamic State Cut Open My Friend, Raped Her Baby, Then Raped Her"
0,Spanish Singer Bimba Bose Dies at 41
0,Here's how much millionaires would save under GOP Obamacare repeal bill
1,Indiana Town’s Entire Police Force Resigns
1,Can you find the sheep hiding amongst these Santas?
0,'American Idol' Season 10 Winner Scotty McCreery Cheers on the Patriots at Super Bowl Rally
1,"Kerry Ingram, AKA Shireen From 'Game Of Thrones,' Is Alive And Well On Twitter"
0,"Tales from the Coast with Robson Green review: seals, eels and no bare bums"
1,We Already Have a Magic Wand to Protect Fish -- Let's Use It
1,'Clean Sleeping' Is Expected To Be The Biggest Health Rage Of 2017
0,Samsung Heir Lee Arrives Shackled at Special Prosecutors Office
1,Doing this turns children into narcissists The list
0,Oil Hovers in Tight Trading Range Amid Global Supply Tug of War
1,George Osborne's Mansion House speech
0,14 Things We Learned From Caitlyn Jenner’s ‘20/20’ Interview [Video]
1,The Sun criticises Newcastle's reporter blacklist with special back page
1,"If you want to end a relationship, this is how to do it The list"
0,"Run-DMC Sues Wal-Mart, Amazon for $50M"
0,Israel makes it official: Cannabis is not a crime
0,Those brutally small airplane seats may soon be a thing of the past
0,NCAA Tournament 2017: Strengths and Weaknesses for Top Contenders
0,"Data dive: Corporate holiday parties: Booze, yes; sex, no"
1,The 'Rainbow People' who meet around the world for meditations and NAKED gatherings where they 'express their love for each other' 
0,Donald Trump Faces a Barrage of New Allegations
0,"LeBron James' Barber Discusses His Hair, Says It's His 'Hardest Haircut'"
0,Tom Brady Posts Odd Cartoon Trolling Texans Fans After Pats’ Win
0,Pepsi Pulls Kendall Jenner Ad Following Intense Backlash
0,Man And Protester He Sucker-Punched At Trump Rally Shake Hands In Court
1,Trump’s To-Do List: What to Expect From an Unexpected President
0,Ex-Waffle House CEO: Maid tried to blackmail me with our sex tape
0,Turning Six-Second Vines Into Thousands of Dollars
1,FinTech 50 2016: The Future Of Your Money
1,Cheers! The secret to finding the perfect champagne this Christmas is choosing one with BIG bubbles
1,Will we be able to cryogenically freeze organs one day?
0,NY Times: Trump’s Deportation Efforts ‘Not So Unusual’
1,Why Democrats aren't worried about the 'nuclear option'
1,Ed Sheeran Has Broken His Social Media Silence And OMG Is 2016 Saved?
1,Are you a young person thinking of entering politics?
0,Judge Backs Charges Against Cleveland Officers in Killing of Tamir Rice
0,Watch E! News Now Season 2016 Excerpt Free Online - Kardashian Christmas Cards Through the Years | Yahoo View
1,Here's What Happens When You Try to Block Mark Zuckerberg on Facebook
1,Drake Finally Dropped His New Album And People Are Shook
0,IBMVoice: Cognitive Driving Hits The Gas: IBM Takes To The Road With BMW
1,Brexit: Supreme Court judges to deliver verdict on Theresa May's plans for EU withdrawal
0,Chris Stamp Teases Another Stampd x Kith Collaboration
0,George H.W. Bush and wife Barbara take part in Super Bowl coin toss - a week after being released from hospital 
1,Why Fox stock is immune to Bill O'Reilly scandal
0,"A full moon, lunar eclipse and comet all in one evening? It happens tonight."
1,Faux-pulist: Elizabeth Warren Condemns Sessions for Suggesting Wealthy Corporations Should Hire Americans
0,There will be no one in charge of Americaâs nuclear arsenal when Trump takes office
1,What's Really Going On With Your Late-Night Bathroom Trips
0,"One quarter of Americans believe God will intervene in the Super Bowl, survey says"
1,Florida Taxpayers Paid Pitbull $1 Million to Promote Tourism With ‘Sexy Beaches’ Music Video
1,‘Detroit Free Press’ Sports Op-Ed Insists Players Should Become Left-Wing Activists
0,'Man with the golden arm' has saved over TWO MILLION babies by donating his rare type of blood thousands of times (but he never watches the needle go in)
1,Eleven Ways to Stop Winter Weather Delays From Ruining Your Travels
1,"Everything you want to know about the Trump Cabinet confirmation hearings, votes"
1,"Karan Johar Becomes A Father To Twins, Irrfan Khan Gets Mobbed In Gangtok & More From Ent"
1,Alec Baldwin Denies ‘SNL’ Impression Helped Trump Win
1,America's Favorite Vinyl Records By State
1,"Sonu Nigam Shaves His Head Off, Kapil Sharma & Sunil Grover To Appear On A Show & More From Ent"
0,Blow-up dolls might be the answer to ending prison violence
1,Surprise! Trump is listening to critics
1,Student Claims He Was Suspended for Challenging Muslim Professor’s Teaching That Jesus Wasn’t Crucified
0,7-year-old South Carolina boy discovers bag of cash stashed away at gas station 
0,MLB bans practice of hazing rookies by making them dress as women
0,A mysterious pair of Google headphones have shown up in FCC filings
1,"It's Easier To Start A Company In India Than Shutting It Down, Thanks To The Maze Of Laws"
0,Germany is showing Donald Trump how to America The list
0,'Let it be an arms race': Trump doubles down on nuclear weapons tweet
0,The reason your team will not be making the trip to the Final Four
1,"18 Wikipedia Pages That’ll Make You Say ""Fuck, That’s Interesting"""
0,"Revolutionary Power Plant Captures All Its Carbon Emissions, At No Extra Cost"
1,Brandon Spikes released by New England Patriots
1,PewDiePie taught YouTube a valuable lesson
1,Russian fighter plane intercepting unarmed U.S. jet came within TEN FEET of mid-air collision
0,Trumpery and Social Darwinism
1,How the Humble Taco Inspired a $750 Mexican Meal
0,36 ISIS Militants Reportedly Killed By U.S. 'Mother Of All Bombs' Attack In Afghanistan
0,Report: Pa. man who saw Amber Alert helped find infant abducted by murder suspect
0,Forest Officials Watch As 'Fox Jallikattu' Is Organised In Tamil Nadu
0,A startup that's developed an anti-aging supplement just raised $20 million
0,Anti-Islamic senator to control Aussie senate
0,Trump Administration Says Iran Complying With Nuclear Deal
1,A Study Suggests That Extremely Smart People Are Loners
0,"The Batcave, a Graffiti Landmark in Brooklyn, Grows Up - The New York Times"
1,Trump Era Invites a Bolder Hollywood Red Carpet 
1,Page Not Found - Yahoo
0,Sesame Street helps poor kids learn faster
1,Here's What Happens When You Accidentally Buy Your Girlfriend 144 Pairs of Fuzzy Socks
0,How Healthy Are You? G.O.P. Bill Would Help Employers Find Out - The New York Times
0,"Donald Trump Tweets: Ted Cruz ’Stole’ Iowa, Results Should Be ’Nullified’ - Breitbart"
0,The rise of 'modest' fashion
1,The clever pun pictures (that aren't as easy as you think) baffling the Internet... so how many can YOU solve?
1,We compared prices at Whole Foods to those at Trader Joe's â and the results were surprising
1,11 Inspiring Stories Of People Who Bounced Back After Failing
0,Gov. Paul LePage on Trump: ’We got to tell him that the TV show’s over and he’s gotta move on now’
0,"Diane Greene, one of the most powerful women in tech, just promised to protect other women at Google"
0,"The Weeknd Tops Billboard Artist 100, George Michael Debuts at No. 8"
1,Moby says he'll DJ at Trump's inauguration under one condition
1,"Here's what it's like to interview for the CIA, from people who have done it"
1,"Faulty appliances cause 12,000 fires, Which? research finds"
1,International Women's Day: Five reasons life is hard for women in 2017 (and what you can do to improve it)
1,Trevor Noah explains how aliens have invaded Earth and it has to do with Trump's hair
0,The Tim Cook era at Apple is about morality as much as innovation
0,Bill Simmons declares war on ESPN after it blocked employees from his podcast
0,"Santo Domingo, Latin America’s Oldest Colonial City, Spends Millions to Rebuild, Gentrify"
1,Backflip Catch Attempt off Rooftop Ends Horribly
1,"Donald Trump Meets With Big-Pharma, Vows ‘Big-Time’ Price Changes"
1,Can you spell EVERY one of these words correctly? Fiendishly tricky vocabulary quiz claims just 1% of players will score full marks
1,Bill O'Reilly talked about the 'white establishment' and Twitter went into meltdown
1,"Gummy Bear Maker Haribo to Build Plant in Wisconsin, Creating 400 Jobs"
0,America Doesn’t Have a Successor
0,Pizza chains are making a desperate push to avoid posting calories on menus
1,What’s a little oil between neighbors? Venezuela-Guyana tensions flare.
1,"Not Withdrawing Rs 2,000 Notes Says Government, Nizamuddin Clerics Missing In Pakistan And Other Must Reads"
0,‘Not My President’s Day’: Thousands Protest at Anti-Trump Rallies Across U.S.
1,"Students Denounced as ‘Racist’ For Wearing Red, White and Blue Clothing at Basketball Game"
1,"America doesn't care anymore, detains beloved children's book author"
0,Full Text of Supreme Court Nominee Gorsuch's Remarks to Senate Panel
1,"Los Angeles Times Editorial Loses It over Trump: ‘Narcissist,’ ‘Demagogue’"
0,‘The Daily’: A Defiant Display of Conservative Unity 
1,100-year-old woman says the secret to a long life is 'a lot of booze'
0,United Airlines lifts ground stop for domestic flights
1,"McCain, Graham Join Democrats, Demand Probe into Claims of Russian Hacking"
1,What Stephen Curry’s Free Throws Can Teach Investors - The Experts
0,‘Merry Christmas Everybody’: Obamas Share Final Holiday Address
1,Business Interests Benefitting from Castro Regime Urge Trump to Be Friendly to Cuba
1,"All you Valentine's Day haters are wrong. There, I've said it."
1,Trump’s Approval Ratings Jump to 50 Percent
0,Supreme Court to take up appeal of men convicted in 1984 gang murder
0,Jay Cutler Photographed Naked on Instagram by Wife Kristin Cavallari
1,"Are You Warm-Hearted Or A Cold, Hard Bitch?"
1,Housing crisis: the empty nester's guide to downsizing
0,Pelosi: ‘Of Course’ You Can Be a Democrat and Against Abortion
0,"GOP Congress rolls back rules on hunting, broadband privacy "
0,Vatican mole left secret messages hidden in confession box in Renaissance church in Rome
1,"Despite the negative stigma, payday loans are not much different from credit cards"
1,Britain's oldest Olympian: Hitler stopped me getting a medal so I bombed him
1,How to Get the Benefits of Fasting With Less Deprivation
0,‘Damaged masculinity’ may help explain Columbine and other mass shootings
1,Om Swami Is The Most Outrageous Person On Bigg Boss 10 And Here's Why He Needs To Be Eliminated
0,Saudi Arabia to allow female-only gyms this month
1,"NFLPA Uses Muslim Ban Hash Tag, Addresses Questions as if Muslim Ban is a Real Thing"
0,"Malfatti, The Dumpling That Became A Napa Valley Legend"
1,Watch: 'Logan' Hugh Jackman Has A 'Special Message' For Team Cricket India Against Australia!
1,The 2017 Oscars by the Numbers [Video]
1,UBSVoice: Do You Live In An Expensive City?
1,Was this murderous attack on a Russian diplomat revenge for Turkey's dirty deal with Putin? 
1,Is this the 'master switch' that prevents Parkinson's disease? Scientists discover key gene that stops brain cells from dying
0,"Canny and confrontational, Miley Cyrus is this generation’s Madonna"
1,TIME reveals 100 Most Influential People of 2017 — check out full list
1,"This Brave Fitness Blogger Reveals Her Hairy Legs and Armpits, After Not Shaving For a Year To Encourage Natural Beauty"
0,Pakistan: dozens dead as bomb hits mourners at Quetta hospital
0,Hershey rejects mega-bid to create the world’s biggest candy company
1,Curious world of North Korea's exports – from badger furs to 'strength pills'
0,Exclusive: White House to review ban on military gear for police - police leaders
1,15 Mistakes You're Making When Trying To Lose Weight
1,Michelle Bernard on Trump Presidency: ‘You Can’t Help But Think’ Slavery Is Coming Back
0,The Dark Days Are Over: Bruce Arena Is Making the USMNT Fun Again
0,It's Time To Manage Expectations A Bit With 'Horizon Zero Dawn'
0,Watch Adele Panic Over a Mosquito Onstage
0,Emma Stone and Ryan Gosling Get 8-Bit Makeovers in Funny – If Still Star-Crossed – 'La La Land' Video Game Spoof
1,This A Capella Cover Of The 'Jurassic Park' Theme Song Is Simply Dino-Mite
0,Play the PC Game Elon Musk Wrote As a Preteen
0,"In Trump’s world, is it okay to use chemical weapons? Now we will find out."
0,Brexit Brexit: UK Supreme Court rules Government needs parliamentary approval to start leaving EU
0,A Christmas to Remember: Teens Band Together to Buy Classmate New Shoes
1,"Illinois Second Graders Adore School Janitor, Line Up to Get Yearbooks Autographed - Yahoo"
1,How Anyone Can Invest Like Warren Buffett
0,Park Service Names 24 Diverse National Landmarks - The New York Times
1,Hillary Clinton Staffers Considered Campaign Slogan ‘Because It’s Her Turn’
1,Divers find leg attached to cinder block in search for missing woman
1,"8 Habits That Make Millennials Stressed, Anxious And Unproductive"
0,Why Syria could be Trump's biggest problem
1,21 Savage Kourtney Kardashian Burns We Still Haven’t Recovered From
0,Vows Against Illegal Immigration Return At Trump’s “Thank You” Rally
0,"Colombia president: 112 people confirmed dead after river overflows, toppling homes "
0,"Apple Speeds Up, Refines OS X With ‘El Capitan’"
0,New cats Evie and Ossie join Westminster moggies as Cabinet Office mousers
1,‘Game of Thrones’ reveals its Season 7 summer release date
0,US Soldiers Indoctrinated on Evils of ’White Privilege’ - Breitbart
1,She had something to say about Betsy DeVos. So she sent her senator a pizza — with a message.
1,"17 Nurses Reveal The Worst Things People Got Stuck Up Their Penises, Vaginas, And Butts"
1,Girl Scout takes on the mantle of truth in advertising
0,Disney and MLB purchase streaming rights for 'League of Legends'
1,Who gets fooled most by phone fraud?
0,"EXCLUSIVE: 'I'm the real victim here' - cop who quit over body-slamming bikini girl, 15, speaks from hiding place where he is being guarded by off-duty officers after death threats"
0,"Christopher Lee, ‘Star Wars’ and ‘Lord of the Rings’ Actor, Dies: Reports"
1,Avian flu taking a bite out of McMuffin availability? 
1,What zapping your brain with electricity feels like
0,Tillerson approved by Senate panel as secretary of state
0,China’s Xi Jinping Seizes Role as Leader on Globalization
0,"Police seize 45,000 euros from Cristiano Ronaldo's mother in Spain after she tried to leave the country without declaring the cash "
1,Stephen Colbert Has the Perfect 'Dumbass' Answer to Kid Rock's Badass Grill
0,Power Rankings: How high can streaking Rockets soar?
0,Holding Trump’s Feet to the Fire
1,"These 5 historic properties are on sale for less than $250,000"
1,From croissants to cereal bars and even yoghurt: Expert reveals the things you SHOULDN'T be having for breakfast
0,Progressive Celebrities Want You to Vote . . . If You’re Voting for Clinton
1,Is Australia on the brink of becoming a completely cashless society?
0,"Mike WiLL Made-It Enlists YG, Migos & 21 Savage for 'Gucci on My': Listen"
1,5 things you may not know about retirement
0,"Obama And Putin Still Can’t Agree On Syria And, Boy, Do They Hate Each Other"
1,Here Are 18 Facts We Didn’t Know At The Start Of February
0,"Spurning Tiffany Trump, the fashion world proves its hypocrisy"
0,The Fall Guy by James Lasdun review – shades of Hitchcock and Highsmith
1,Caddell: ‘It’s a Trump White House But Is This Going to Be a Ryan Government?’
0,Fireworks black market: Experts struggle to halt sale of illegal crackers
0,A master networker explains how to single out the most interesting people at any event
1,Sears Admits It Has 'Substantial Doubt' About Its Ability To Survive
0,Macau’s Four-Month Winning Streak Fuels Turnaround Hopes 
1,Tim Tebow's debut gives fans what they wanted: heroics
1,This Giant Gray Blobby Thing Has Become A Huge Meme In Russia For Some Reason
0,"Autistic Woman Kept in Backyard Cage and Forced Into Prostitution, Say Police"
1,'We are making science' says man as his doctor reveals plans for head transplant
